step,actual,persistence_forecast,moving_average_forecast
66562,689.84,738.77,750.73
66563,690.08,738.77,750.73
66564,733.5,736.18,748.7558333333333
66565,731.28,736.18,748.7558333333333
66566,728.7,736.18,748.7558333333333
66567,710.28,736.18,748.7558333333333
66568,704.32,736.18,748.7558333333333
66569,705.36,736.18,748.7558333333333
66570,704.97,736.18,748.7558333333333
66571,701.17,736.18,748.7558333333333
66572,694.8,736.18,748.7558333333333
66573,689.84,736.18,748.7558333333333
66574,690.08,736.18,748.7558333333333
66575,689.08,736.18,748.7558333333333
66576,731.28,733.5,746.8508333333334
66577,728.7,733.5,746.8508333333334
66578,710.28,733.5,746.8508333333334
66579,704.32,733.5,746.8508333333334
66580,705.36,733.5,746.8508333333334
66581,704.97,733.5,746.8508333333334
66582,701.17,733.5,746.8508333333334
66583,694.8,733.5,746.8508333333334
66584,689.84,733.5,746.8508333333334
66585,690.08,733.5,746.8508333333334
66586,689.08,733.5,746.8508333333334
66587,706.64,733.5,746.8508333333334
66588,728.7,731.28,744.7683333333334
66589,710.28,731.28,744.7683333333334
66590,704.32,731.28,744.7683333333334
66591,705.36,731.28,744.7683333333334
66592,704.97,731.28,744.7683333333334
66593,701.17,731.28,744.7683333333334
66594,694.8,731.28,744.7683333333334
66595,689.84,731.28,744.7683333333334
66596,690.08,731.28,744.7683333333334
66597,689.08,731.28,744.7683333333334
66598,706.64,731.28,744.7683333333334
66599,710.42,731.28,744.7683333333334
66600,710.28,728.7,742.4791666666666
66601,704.32,728.7,742.4791666666666
66602,705.36,728.7,742.4791666666666
66603,704.97,728.7,742.4791666666666
66604,701.17,728.7,742.4791666666666
66605,694.8,728.7,742.4791666666666
66606,689.84,728.7,742.4791666666666
66607,690.08,728.7,742.4791666666666
66608,689.08,728.7,742.4791666666666
66609,706.64,728.7,742.4791666666666
66610,710.42,728.7,742.4791666666666
66611,714.63,728.7,742.4791666666666
66612,704.32,710.28,738.7674999999999
66613,705.36,710.28,738.7674999999999
66614,704.97,710.28,738.7674999999999
66615,701.17,710.28,738.7674999999999
66616,694.8,710.28,738.7674999999999
66617,689.84,710.28,738.7674999999999
66618,690.08,710.28,738.7674999999999
66619,689.08,710.28,738.7674999999999
66620,706.64,710.28,738.7674999999999
66621,710.42,710.28,738.7674999999999
66622,714.63,710.28,738.7674999999999
66623,717.78,710.28,738.7674999999999
66624,705.36,704.32,734.68
66625,704.97,704.32,734.68
66626,701.17,704.32,734.68
66627,694.8,704.32,734.68
66628,689.84,704.32,734.68
66629,690.08,704.32,734.68
66630,689.08,704.32,734.68
66631,706.64,704.32,734.68
66632,710.42,704.32,734.68
66633,714.63,704.32,734.68
66634,717.78,704.32,734.68
66635,729.64,704.32,734.68
66636,704.97,705.36,730.8325
66637,701.17,705.36,730.8325
66638,694.8,705.36,730.8325
66639,689.84,705.36,730.8325
66640,690.08,705.36,730.8325
66641,689.08,705.36,730.8325
66642,706.64,705.36,730.8325
66643,710.42,705.36,730.8325
66644,714.63,705.36,730.8325
66645,717.78,705.36,730.8325
66646,729.64,705.36,730.8325
66647,757.15,705.36,730.8325
66648,701.17,704.97,727.1516666666665
66649,694.8,704.97,727.1516666666665
66650,689.84,704.97,727.1516666666665
66651,690.08,704.97,727.1516666666665
66652,689.08,704.97,727.1516666666665
66653,706.64,704.97,727.1516666666665
66654,710.42,704.97,727.1516666666665
66655,714.63,704.97,727.1516666666665
66656,717.78,704.97,727.1516666666665
66657,729.64,704.97,727.1516666666665
66658,757.15,704.97,727.1516666666665
66659,771.92,704.97,727.1516666666665
66660,694.8,701.17,723.3758333333334
66661,689.84,701.17,723.3758333333334
66662,690.08,701.17,723.3758333333334
66663,689.08,701.17,723.3758333333334
66664,706.64,701.17,723.3758333333334
66665,710.42,701.17,723.3758333333334
66666,714.63,701.17,723.3758333333334
66667,717.78,701.17,723.3758333333334
66668,729.64,701.17,723.3758333333334
66669,757.15,701.17,723.3758333333334
66670,771.92,701.17,723.3758333333334
66671,784.72,701.17,723.3758333333334
66672,689.84,694.8,719.2483333333333
66673,690.08,694.8,719.2483333333333
66674,689.08,694.8,719.2483333333333
66675,706.64,694.8,719.2483333333333
66676,710.42,694.8,719.2483333333333
66677,714.63,694.8,719.2483333333333
66678,717.78,694.8,719.2483333333333
66679,729.64,694.8,719.2483333333333
66680,757.15,694.8,719.2483333333333
66681,771.92,694.8,719.2483333333333
66682,784.72,694.8,719.2483333333333
66683,815.23,694.8,719.2483333333333
66684,690.08,689.84,714.9308333333333
66685,689.08,689.84,714.9308333333333
66686,706.64,689.84,714.9308333333333
66687,710.42,689.84,714.9308333333333
66688,714.63,689.84,714.9308333333333
66689,717.78,689.84,714.9308333333333
66690,729.64,689.84,714.9308333333333
